id_wypozyczenia,id_pracownika,id_auta,id_klienta,id_rodzaj_wypozyczenia,stan_licznika_przed,data_wypozyczenia,id_rezerwacji,id_oddzialu,uwagi
2505,778,115,860,65,534162,17/04/2022,277,653,uwagi
2506,901,210,744,487,524902,17/04/2022,98,842,uwagi
2507,814,496,331,368,555150,15/04/2022,525,772,uwagi
2508,887,183,629,172,559336,07/04/2022,593,7,uwagi
2509,377,548,866,155,566142,04/04/2022,725,219,uwagi
2510,4,2,872,904,521137,07/04/2022,616,391,uwagi
2511,461,713,233,274,520832,11/04/2022,563,642,uwagi
2512,760,88,413,647,526977,04/04/2022,41,818,uwagi
2513,864,634,824,240,518038,10/04/2022,690,395,uwagi
2514,842,414,614,845,541586,14/04/2022,485,749,uwagi
2515,628,100,139,88,581264,11/04/2022,372,362,uwagi
2516,21,935,3,781,502164,07/04/2022,415,427,uwagi
2517,292,456,245,155,508865,17/04/2022,69,395,uwagi
2518,270,758,789,111,517176,18/04/2022,402,956,uwagi
2519,588,887,705,215,598643,06/04/2022,843,303,uwagi
2520,800,215,664,821,514825,09/04/2022,666,601,uwagi
2521,170,81,28,462,553620,16/04/2022,273,616,uwagi
2522,625,342,11,894,509914,16/04/2022,799,5,uwagi
2523,271,201,961,859,508715,11/04/2022,665,74,uwagi
2524,74,508,376,873,572166,18/04/2022,40,693,uwagi
2525,870,706,294,40,578624,09/04/2022,322,502,uwagi
2526,323,594,117,948,593520,05/04/2022,128,842,uwagi
2527,35,926,846,306,512632,05/04/2022,807,164,uwagi
2528,214,471,238,288,597824,10/04/2022,614,160,uwagi
2529,700,653,853,570,535788,04/04/2022,146,610,uwagi
2530,145,467,111,467,506081,13/04/2022,228,414,uwagi
2531,997,355,256,31,528052,19/04/2022,101,336,uwagi
2532,407,908,500,621,537798,12/04/2022,737,908,uwagi
2533,357,350,68,57,500207,19/04/2022,920,626,uwagi
2534,360,66,236,505,553209,19/04/2022,347,971,uwagi
2535,593,574,385,589,592870,09/04/2022,640,620,uwagi
2536,210,741,955,617,564758,13/04/2022,455,237,uwagi
2537,26,191,144,382,554046,11/04/2022,211,438,uwagi
2538,543,131,64,903,519528,15/04/2022,300,407,uwagi
2539,728,646,378,321,521961,12/04/2022,762,910,uwagi
2540,149,402,529,358,514152,16/04/2022,484,974,uwagi
2541,790,938,210,815,512851,12/04/2022,354,197,uwagi
2542,669,565,635,212,569471,05/04/2022,699,115,uwagi
2543,890,998,521,618,564327,09/04/2022,898,938,uwagi
2544,863,660,847,12,506059,04/04/2022,376,369,uwagi
2545,203,859,343,992,579641,19/04/2022,553,806,uwagi
2546,925,907,3,594,547055,19/04/2022,637,806,uwagi
2547,166,335,920,56,533256,06/04/2022,440,673,uwagi
2548,976,338,611,839,599723,17/04/2022,458,850,uwagi
2549,58,833,219,260,569130,08/04/2022,561,252,uwagi
2550,488,114,58,413,501923,10/04/2022,60,7,uwagi
2551,490,697,812,656,503116,14/04/2022,732,711,uwagi
2552,364,172,383,340,550912,12/04/2022,994,179,uwagi
2553,507,451,29,565,528295,12/04/2022,247,825,uwagi
2554,975,808,76,462,592098,05/04/2022,133,875,uwagi
2555,941,192,882,430,588810,14/04/2022,694,86,uwagi
2556,920,425,796,283,559570,18/04/2022,179,623,uwagi
2557,105,172,801,612,562187,14/04/2022,829,176,uwagi
2558,905,76,1000,880,588357,18/04/2022,75,342,uwagi
2559,805,208,216,745,539904,14/04/2022,97,175,uwagi
2560,288,790,260,207,521406,18/04/2022,56,490,uwagi
2561,810,234,112,915,540482,16/04/2022,913,526,uwagi
2562,27,742,702,932,581754,14/04/2022,701,811,uwagi
2563,702,776,152,506,598241,11/04/2022,368,251,uwagi
2564,382,464,426,669,525360,12/04/2022,685,875,uwagi
2565,468,741,365,278,597340,19/04/2022,477,192,uwagi
2566,379,389,718,405,513071,19/04/2022,419,337,uwagi
2567,949,120,147,650,589452,15/04/2022,299,156,uwagi
2568,877,666,406,259,512970,07/04/2022,831,927,uwagi
2569,384,516,802,851,525554,15/04/2022,167,129,uwagi
2570,229,643,321,608,503145,15/04/2022,39,13,uwagi
2571,163,457,349,111,557616,14/04/2022,496,760,uwagi
2572,471,795,915,348,545982,16/04/2022,321,606,uwagi
2573,590,151,533,973,566628,10/04/2022,335,824,uwagi
2574,922,501,953,151,514342,07/04/2022,273,758,uwagi
2575,175,311,770,338,576759,19/04/2022,119,448,uwagi
2576,344,614,208,815,540780,13/04/2022,123,163,uwagi
2577,868,443,768,458,559300,19/04/2022,301,430,uwagi
2578,260,636,254,182,513651,12/04/2022,206,332,uwagi
2579,280,479,90,455,578926,19/04/2022,860,792,uwagi
2580,557,978,240,901,559177,17/04/2022,447,716,uwagi
2581,1000,569,878,868,501081,06/04/2022,645,325,uwagi
2582,604,946,755,864,558135,16/04/2022,9,45,uwagi
2583,718,215,377,998,569264,07/04/2022,466,453,uwagi
2584,482,326,245,39,530332,09/04/2022,484,940,uwagi
2585,896,931,655,895,549892,08/04/2022,532,762,uwagi
2586,510,177,87,114,512214,05/04/2022,841,977,uwagi
2587,704,849,21,422,506273,06/04/2022,397,420,uwagi
2588,756,863,872,238,518790,10/04/2022,117,277,uwagi
2589,492,600,216,387,553030,17/04/2022,870,281,uwagi
2590,30,402,43,539,557740,13/04/2022,130,653,uwagi
2591,700,970,630,404,581824,18/04/2022,650,825,uwagi
2592,881,47,244,637,590936,04/04/2022,116,874,uwagi
2593,98,232,150,589,583139,17/04/2022,365,975,uwagi
2594,362,235,256,391,563570,15/04/2022,299,930,uwagi
2595,214,428,583,913,539725,14/04/2022,212,316,uwagi
2596,216,862,141,97,590823,05/04/2022,384,733,uwagi
2597,818,499,607,915,573021,08/04/2022,757,504,uwagi
2598,562,121,479,924,535564,06/04/2022,734,315,uwagi
2599,992,33,245,205,546017,06/04/2022,827,118,uwagi
2600,858,38,433,73,589929,09/04/2022,573,170,uwagi
2601,808,957,903,626,545513,12/04/2022,509,540,uwagi
2602,186,265,44,747,538557,15/04/2022,522,671,uwagi
2603,742,256,985,733,528773,11/04/2022,229,938,uwagi
2604,748,55,55,606,509270,12/04/2022,487,679,uwagi
2605,992,60,848,800,501598,07/04/2022,750,425,uwagi
2606,472,259,965,657,552282,18/04/2022,8,404,uwagi
2607,909,530,74,650,578432,15/04/2022,59,383,uwagi
2608,73,287,320,820,534139,07/04/2022,374,426,uwagi
2609,435,861,104,427,591975,16/04/2022,952,226,uwagi
2610,936,701,651,407,595898,04/04/2022,615,64,uwagi
2611,482,623,467,391,515156,05/04/2022,541,40,uwagi
2612,936,599,422,8,588497,17/04/2022,742,828,uwagi
2613,227,115,254,661,597449,10/04/2022,357,87,uwagi
2614,895,308,313,830,500838,06/04/2022,963,237,uwagi
2615,968,578,301,450,519950,04/04/2022,767,840,uwagi
2616,352,308,880,287,590565,17/04/2022,302,295,uwagi
2617,791,43,123,17,515660,15/04/2022,376,678,uwagi
2618,132,733,764,26,504012,15/04/2022,77,856,uwagi
2619,49,39,93,16,561542,18/04/2022,393,466,uwagi
2620,815,160,305,166,546632,04/04/2022,184,453,uwagi
2621,372,485,748,163,552680,06/04/2022,871,180,uwagi
2622,684,247,857,815,597893,18/04/2022,621,840,uwagi
2623,20,697,696,68,573529,13/04/2022,788,84,uwagi
2624,351,180,549,166,533856,17/04/2022,853,332,uwagi
2625,805,37,785,177,552090,15/04/2022,533,340,uwagi
2626,48,403,519,732,564941,06/04/2022,376,546,uwagi
2627,629,997,386,648,569363,19/04/2022,81,715,uwagi
2628,429,868,799,780,504716,10/04/2022,347,946,uwagi
2629,386,200,277,191,523592,08/04/2022,62,368,uwagi
2630,757,594,707,805,599685,10/04/2022,226,536,uwagi
2631,647,602,82,275,559844,15/04/2022,467,922,uwagi
2632,293,548,637,721,541484,11/04/2022,436,501,uwagi
2633,463,783,446,848,598168,12/04/2022,723,39,uwagi
2634,218,785,406,975,537813,16/04/2022,113,779,uwagi
2635,375,339,315,22,594032,14/04/2022,396,296,uwagi
2636,539,863,218,831,540955,13/04/2022,855,552,uwagi
2637,825,290,53,287,507201,16/04/2022,499,135,uwagi
2638,54,222,173,272,500535,14/04/2022,579,246,uwagi
2639,384,692,25,759,502965,10/04/2022,340,780,uwagi
2640,970,736,76,509,559745,10/04/2022,294,340,uwagi
2641,7,148,892,832,543792,19/04/2022,944,118,uwagi
2642,510,443,252,564,566324,14/04/2022,425,835,uwagi
2643,669,3,81,53,569376,13/04/2022,106,811,uwagi
2644,724,445,591,694,517956,06/04/2022,666,203,uwagi
2645,778,960,542,785,510703,15/04/2022,434,616,uwagi
2646,545,377,734,55,581899,10/04/2022,986,619,uwagi
2647,483,410,454,151,541215,05/04/2022,535,203,uwagi
2648,106,640,14,830,508390,18/04/2022,604,523,uwagi
2649,264,270,725,41,522855,13/04/2022,267,825,uwagi
2650,336,700,440,881,507635,14/04/2022,174,936,uwagi
2651,896,159,554,378,556759,06/04/2022,8,529,uwagi
2652,980,542,732,86,518079,04/04/2022,745,915,uwagi
2653,265,349,438,529,561801,12/04/2022,163,569,uwagi
2654,847,429,394,183,512844,14/04/2022,834,63,uwagi
2655,205,7,999,101,516426,08/04/2022,553,478,uwagi
2656,732,560,7,712,510077,06/04/2022,738,798,uwagi
2657,282,483,713,547,583071,14/04/2022,150,75,uwagi
2658,449,313,644,296,574133,19/04/2022,37,478,uwagi
2659,870,870,541,75,587546,07/04/2022,539,175,uwagi
2660,40,91,653,772,564952,10/04/2022,659,484,uwagi
2661,751,396,281,32,587809,14/04/2022,993,579,uwagi
2662,709,143,653,158,545495,12/04/2022,296,453,uwagi
2663,197,332,931,67,520122,13/04/2022,471,141,uwagi
2664,77,9,316,117,509857,12/04/2022,968,888,uwagi
2665,749,627,372,499,502209,19/04/2022,652,531,uwagi
2666,901,645,109,609,578679,17/04/2022,761,767,uwagi
2667,242,57,220,439,538843,13/04/2022,150,505,uwagi
2668,590,620,645,667,562807,05/04/2022,960,783,uwagi
2669,727,928,671,475,555389,09/04/2022,42,974,uwagi
2670,576,694,504,477,533767,09/04/2022,612,86,uwagi
2671,125,373,852,367,542909,16/04/2022,71,805,uwagi
2672,818,221,309,408,583986,10/04/2022,953,74,uwagi
2673,468,913,857,195,584059,18/04/2022,527,670,uwagi
2674,395,569,643,971,526226,14/04/2022,146,447,uwagi
2675,600,758,532,725,512998,05/04/2022,384,91,uwagi
2676,560,455,895,377,567432,19/04/2022,204,784,uwagi
2677,515,156,858,983,506885,13/04/2022,714,177,uwagi
2678,910,241,846,304,580932,09/04/2022,489,275,uwagi
2679,72,635,721,672,539152,17/04/2022,253,396,uwagi
2680,522,637,487,81,509015,13/04/2022,382,458,uwagi
2681,765,585,241,279,574022,16/04/2022,99,261,uwagi
2682,810,812,438,719,505227,09/04/2022,284,23,uwagi
2683,862,772,297,934,540584,15/04/2022,18,605,uwagi
2684,798,271,1,319,590655,11/04/2022,488,400,uwagi
2685,997,869,857,762,545259,13/04/2022,98,40,uwagi
2686,193,196,301,2,500765,16/04/2022,739,721,uwagi
2687,60,22,743,922,579313,05/04/2022,40,855,uwagi
2688,199,58,460,997,532795,13/04/2022,460,316,uwagi
2689,235,947,715,232,581530,06/04/2022,572,993,uwagi
2690,268,669,33,461,586477,06/04/2022,333,463,uwagi
2691,873,71,183,933,509217,14/04/2022,926,854,uwagi
2692,886,966,709,85,502288,13/04/2022,168,81,uwagi
2693,351,628,396,586,557478,13/04/2022,111,817,uwagi
2694,391,682,809,658,535058,04/04/2022,842,119,uwagi
2695,216,174,582,88,524468,10/04/2022,765,21,uwagi
2696,337,691,874,223,565550,06/04/2022,583,307,uwagi
2697,679,751,387,30,537813,18/04/2022,783,615,uwagi
2698,953,894,432,343,557482,13/04/2022,241,1,uwagi
2699,926,82,120,141,525504,17/04/2022,701,229,uwagi
2700,500,466,249,837,515514,09/04/2022,123,59,uwagi
2701,811,706,366,490,545540,10/04/2022,753,519,uwagi
2702,834,535,133,787,542802,16/04/2022,564,130,uwagi
2703,3,804,131,929,588512,14/04/2022,250,69,uwagi
2704,141,951,298,640,541593,13/04/2022,547,477,uwagi
2705,572,669,536,382,537377,15/04/2022,901,871,uwagi
2706,830,653,390,663,518737,04/04/2022,522,450,uwagi
2707,616,86,579,619,588979,04/04/2022,709,547,uwagi
2708,775,959,616,916,590972,16/04/2022,913,555,uwagi
2709,326,460,32,897,512779,15/04/2022,567,279,uwagi
2710,502,467,150,331,511944,17/04/2022,539,994,uwagi
2711,307,61,443,923,514594,16/04/2022,22,541,uwagi
2712,36,731,87,811,568893,06/04/2022,703,726,uwagi
2713,599,616,281,925,507440,07/04/2022,313,822,uwagi
2714,203,879,100,704,534557,16/04/2022,249,35,uwagi
2715,466,787,28,772,584713,19/04/2022,471,695,uwagi
2716,994,492,235,29,522172,13/04/2022,322,840,uwagi
2717,911,24,566,510,563911,09/04/2022,846,434,uwagi
2718,714,158,255,916,503639,06/04/2022,355,620,uwagi
2719,382,603,654,847,538980,13/04/2022,682,619,uwagi
2720,237,153,313,230,564413,11/04/2022,548,259,uwagi
2721,866,869,99,777,589256,15/04/2022,664,286,uwagi
2722,532,510,720,246,566688,15/04/2022,974,161,uwagi
2723,704,329,781,86,593089,13/04/2022,435,933,uwagi
2724,321,117,552,558,526872,09/04/2022,864,788,uwagi
2725,913,412,47,779,528004,13/04/2022,145,556,uwagi
2726,173,809,842,705,531712,05/04/2022,561,950,uwagi
2727,985,535,111,688,586243,12/04/2022,891,773,uwagi
2728,794,326,705,114,544131,08/04/2022,256,672,uwagi
2729,711,120,460,623,553097,06/04/2022,506,402,uwagi
2730,812,651,957,984,545828,10/04/2022,798,688,uwagi
2731,776,359,638,760,589255,12/04/2022,748,447,uwagi
2732,755,639,220,549,596337,16/04/2022,924,663,uwagi
2733,405,180,334,115,529942,05/04/2022,794,738,uwagi
2734,831,299,140,642,594899,13/04/2022,97,625,uwagi
2735,408,894,313,183,525200,05/04/2022,951,943,uwagi
2736,145,698,389,900,533606,12/04/2022,608,448,uwagi
2737,300,532,111,705,571161,16/04/2022,444,819,uwagi
2738,12,238,557,842,553580,18/04/2022,696,483,uwagi
2739,485,792,108,893,568547,18/04/2022,421,75,uwagi
2740,938,371,17,83,506850,17/04/2022,406,982,uwagi
2741,405,14,430,704,554532,13/04/2022,540,409,uwagi
2742,257,984,227,268,522049,13/04/2022,784,110,uwagi
2743,757,480,593,242,527069,05/04/2022,700,134,uwagi
2744,957,121,208,894,549137,04/04/2022,225,976,uwagi
2745,560,631,958,965,564350,15/04/2022,387,669,uwagi
2746,189,926,77,446,590937,11/04/2022,304,714,uwagi
2747,130,87,824,887,556593,13/04/2022,416,128,uwagi
2748,837,116,261,793,523582,10/04/2022,469,687,uwagi
2749,728,693,663,288,532273,15/04/2022,620,252,uwagi
2750,967,6,920,156,593171,05/04/2022,997,601,uwagi
2751,842,300,315,971,538686,17/04/2022,138,858,uwagi
2752,953,553,985,790,566801,16/04/2022,245,583,uwagi
2753,904,713,269,632,540541,04/04/2022,931,919,uwagi
2754,729,550,170,695,555560,05/04/2022,90,850,uwagi
2755,488,86,451,329,538596,14/04/2022,765,300,uwagi
2756,773,903,157,726,545511,15/04/2022,141,516,uwagi
2757,124,386,98,27,509806,14/04/2022,366,658,uwagi
2758,504,297,577,232,584622,05/04/2022,746,926,uwagi
2759,402,836,776,890,592115,05/04/2022,226,218,uwagi
2760,308,991,517,80,589272,17/04/2022,674,806,uwagi
2761,348,814,321,471,519928,17/04/2022,418,498,uwagi
2762,298,784,156,801,507984,17/04/2022,732,33,uwagi
2763,927,478,959,328,531274,16/04/2022,734,218,uwagi
2764,234,960,435,541,594997,12/04/2022,952,621,uwagi
2765,843,625,427,191,543851,05/04/2022,747,662,uwagi
2766,638,165,160,936,594816,12/04/2022,316,736,uwagi
2767,29,48,769,955,552475,17/04/2022,727,282,uwagi
2768,838,461,499,72,542029,04/04/2022,934,613,uwagi
2769,371,885,234,213,550934,18/04/2022,660,404,uwagi
2770,948,407,65,586,557136,08/04/2022,225,521,uwagi
2771,520,540,257,548,558661,04/04/2022,26,502,uwagi
2772,112,752,784,949,521273,08/04/2022,283,21,uwagi
2773,634,216,633,4,510071,04/04/2022,866,217,uwagi
2774,611,526,620,558,593222,05/04/2022,685,144,uwagi
2775,504,909,665,24,544816,14/04/2022,922,571,uwagi
2776,35,947,73,147,569816,08/04/2022,856,95,uwagi
2777,911,139,116,544,535412,05/04/2022,748,548,uwagi
2778,455,614,764,65,513915,13/04/2022,383,623,uwagi
2779,72,68,767,575,597617,15/04/2022,431,599,uwagi
2780,425,352,169,460,529779,07/04/2022,241,606,uwagi
2781,996,97,701,907,523470,10/04/2022,816,451,uwagi
2782,589,564,998,44,517671,12/04/2022,762,109,uwagi
2783,316,145,732,388,521166,10/04/2022,498,963,uwagi
2784,188,929,561,613,527983,18/04/2022,729,72,uwagi
2785,578,970,677,574,506616,17/04/2022,377,481,uwagi
2786,301,192,932,890,575508,08/04/2022,930,934,uwagi
2787,932,691,42,248,583445,19/04/2022,774,635,uwagi
2788,47,271,598,234,519898,11/04/2022,158,847,uwagi
2789,479,887,918,57,585577,06/04/2022,594,631,uwagi
2790,922,971,111,223,516239,11/04/2022,42,113,uwagi
2791,918,971,46,850,566078,05/04/2022,88,97,uwagi
2792,496,861,732,542,513160,10/04/2022,329,776,uwagi
2793,331,487,622,810,537227,04/04/2022,539,866,uwagi
2794,229,133,496,150,510294,13/04/2022,607,373,uwagi
2795,266,648,486,183,561834,16/04/2022,532,33,uwagi
2796,280,619,129,775,547955,04/04/2022,861,316,uwagi
2797,612,190,91,942,567582,09/04/2022,713,752,uwagi
2798,49,252,618,277,538360,08/04/2022,113,427,uwagi
2799,487,720,799,752,536694,19/04/2022,285,935,uwagi
2800,986,816,967,265,543390,18/04/2022,96,39,uwagi
2801,914,957,355,525,514621,16/04/2022,446,467,uwagi
2802,823,158,218,871,540881,08/04/2022,835,147,uwagi
2803,793,948,573,279,566654,18/04/2022,372,31,uwagi
2804,34,656,966,19,547056,19/04/2022,933,284,uwagi
2805,905,29,322,818,598465,12/04/2022,677,343,uwagi
2806,131,122,809,953,527948,18/04/2022,27,823,uwagi
2807,689,861,970,481,580832,19/04/2022,542,760,uwagi
2808,475,913,791,509,556826,18/04/2022,757,528,uwagi
2809,39,689,811,944,571653,05/04/2022,133,762,uwagi
2810,702,809,104,833,593030,05/04/2022,913,785,uwagi
2811,210,940,608,899,579993,08/04/2022,578,379,uwagi
2812,609,119,139,84,503165,08/04/2022,930,592,uwagi
2813,600,686,119,639,537355,13/04/2022,929,583,uwagi
2814,91,62,344,792,586960,08/04/2022,447,624,uwagi
2815,800,360,409,10,529854,14/04/2022,17,908,uwagi
2816,99,594,287,707,571204,17/04/2022,426,790,uwagi
2817,744,355,382,344,503919,15/04/2022,500,983,uwagi
2818,413,429,565,503,548973,12/04/2022,908,295,uwagi
2819,360,355,918,160,571402,14/04/2022,326,169,uwagi
2820,13,342,77,112,593486,12/04/2022,364,818,uwagi
2821,647,789,608,391,514237,17/04/2022,989,735,uwagi
2822,182,489,717,595,591739,17/04/2022,281,98,uwagi
2823,408,189,392,767,554294,06/04/2022,309,926,uwagi
2824,257,635,95,270,597563,05/04/2022,172,381,uwagi
2825,911,535,199,558,532281,04/04/2022,806,948,uwagi
2826,466,795,683,647,528343,17/04/2022,399,242,uwagi
2827,201,680,339,608,586807,10/04/2022,730,375,uwagi
2828,412,38,301,668,567188,15/04/2022,395,938,uwagi
2829,648,566,319,558,510045,12/04/2022,517,116,uwagi
2830,424,323,64,889,511692,04/04/2022,746,536,uwagi
2831,401,145,777,602,582383,04/04/2022,115,210,uwagi
2832,692,844,584,103,588163,10/04/2022,884,771,uwagi
2833,554,279,709,202,584420,07/04/2022,27,759,uwagi
2834,945,543,875,368,586491,12/04/2022,938,257,uwagi
2835,982,684,792,383,582738,06/04/2022,568,984,uwagi
2836,652,683,193,344,552606,16/04/2022,776,446,uwagi
2837,408,660,217,962,593783,19/04/2022,926,163,uwagi
2838,783,952,922,727,549432,11/04/2022,796,95,uwagi
2839,360,734,351,342,541635,10/04/2022,143,724,uwagi
2840,244,711,707,895,539270,18/04/2022,900,239,uwagi
2841,919,676,685,327,533468,07/04/2022,901,288,uwagi
2842,273,827,450,55,577775,13/04/2022,371,782,uwagi
2843,273,167,876,632,589970,10/04/2022,227,973,uwagi
2844,317,370,696,560,507978,11/04/2022,403,455,uwagi
2845,473,302,693,392,597647,09/04/2022,377,718,uwagi
2846,312,278,6,584,510383,12/04/2022,456,639,uwagi
2847,882,827,420,154,599267,05/04/2022,296,785,uwagi
2848,893,522,758,209,589135,09/04/2022,453,769,uwagi
2849,972,856,223,444,515654,04/04/2022,916,835,uwagi
2850,134,293,553,445,557020,09/04/2022,558,28,uwagi
2851,675,14,666,556,583920,11/04/2022,86,710,uwagi
2852,832,381,495,725,590254,14/04/2022,252,933,uwagi
2853,794,705,701,766,555960,06/04/2022,924,209,uwagi
2854,717,840,44,850,513197,09/04/2022,597,294,uwagi
2855,703,154,322,377,516700,15/04/2022,988,932,uwagi
2856,7,73,642,839,545299,15/04/2022,136,563,uwagi
2857,356,387,495,150,509111,19/04/2022,196,915,uwagi
2858,651,120,124,367,595904,16/04/2022,167,216,uwagi
2859,92,763,510,794,591656,15/04/2022,831,170,uwagi
2860,84,818,102,90,588988,07/04/2022,743,928,uwagi
2861,343,878,491,699,526412,07/04/2022,986,848,uwagi
2862,356,181,763,6,530037,07/04/2022,886,373,uwagi
2863,260,52,589,351,581435,08/04/2022,99,144,uwagi
2864,731,929,313,815,574588,16/04/2022,415,905,uwagi
2865,636,157,833,979,503380,06/04/2022,323,677,uwagi
2866,298,308,525,654,548800,18/04/2022,287,660,uwagi
2867,789,173,32,48,522396,08/04/2022,621,399,uwagi
2868,39,719,542,770,564719,15/04/2022,855,584,uwagi
2869,394,269,488,29,542532,05/04/2022,320,8,uwagi
2870,460,643,685,758,594930,11/04/2022,210,411,uwagi
2871,438,497,70,226,566839,05/04/2022,102,274,uwagi
2872,893,722,672,931,544069,09/04/2022,214,700,uwagi
2873,88,69,284,481,533719,12/04/2022,772,510,uwagi
2874,763,92,518,222,573349,09/04/2022,202,979,uwagi
2875,683,411,389,121,590698,10/04/2022,459,346,uwagi
2876,576,560,620,468,528146,16/04/2022,291,399,uwagi
2877,723,505,99,811,557255,11/04/2022,382,291,uwagi
2878,910,154,801,673,524456,11/04/2022,318,894,uwagi
2879,979,520,873,661,593030,07/04/2022,262,781,uwagi
2880,838,720,127,413,527933,05/04/2022,746,881,uwagi
2881,561,37,279,283,554105,05/04/2022,377,93,uwagi
2882,114,759,384,24,591184,08/04/2022,185,696,uwagi
2883,157,503,590,135,502206,11/04/2022,463,796,uwagi
2884,953,724,577,790,544340,12/04/2022,703,203,uwagi
2885,723,449,83,284,548549,08/04/2022,362,567,uwagi
2886,27,739,660,141,549686,12/04/2022,44,164,uwagi
2887,409,229,860,566,573066,19/04/2022,449,700,uwagi
2888,753,911,495,706,563420,15/04/2022,72,495,uwagi
2889,78,774,697,801,522267,06/04/2022,780,84,uwagi
2890,709,141,651,735,587908,11/04/2022,310,875,uwagi
2891,376,354,39,785,558132,13/04/2022,898,350,uwagi
2892,312,346,50,65,525653,17/04/2022,545,770,uwagi
2893,891,616,265,969,538907,18/04/2022,962,769,uwagi
2894,612,742,853,320,588192,06/04/2022,503,55,uwagi
2895,761,813,930,137,516591,09/04/2022,968,922,uwagi
2896,748,866,272,60,521113,11/04/2022,321,124,uwagi
2897,468,865,894,359,547980,16/04/2022,159,327,uwagi
2898,869,120,96,481,586073,07/04/2022,948,801,uwagi
2899,743,451,856,504,526351,13/04/2022,785,641,uwagi
2900,430,753,563,177,561767,10/04/2022,834,236,uwagi
2901,829,154,360,297,501855,14/04/2022,254,655,uwagi
2902,499,412,982,368,553140,17/04/2022,78,848,uwagi
